,기준_년월_코드,기준_분기_코드,기준_분기_코드.1,상권_구분_코드_명,상권_코드,상권_코드_명,총_직장_인구_수
473,2020,2,A,골목상권,1001004,천호대로170길,303
474,2020,2,A,골목상권,1001003,천호대로162길,286
475,2020,2,A,골목상권,1001002,천중로51길,761
476,2020,2,A,골목상권,1001001,천중로39길,574
477,2020,2,A,골목상권,1001000,진황도로47길,131
478,2020,2,A,골목상권,1000999,진황도로27길,298
479,2020,2,A,골목상권,1000998,올림픽로98길,257
480,2020,2,A,골목상권,1000997,올림픽로80길,152
481,2020,2,A,골목상권,1000996,올림픽로78길,115
482,2020,2,A,골목상권,1000995,올림픽로77길,210
483,2020,2,A,골목상권,1000994,올림픽로71길,184
484,2020,2,A,골목상권,1000993,올림픽로48길,1847
485,2020,2,A,골목상권,1000992,양재대로96길,197
486,2020,2,A,골목상권,1000991,양재대로95길,602
487,2020,2,A,골목상권,1000990,양재대로91길,358
488,2020,2,A,골목상권,1000989,양재대로133길,189
489,2020,2,A,골목상권,1000988,양재대로124길,435
490,2020,2,A,골목상권,1000987,양재대로116길,75
491,2020,2,A,골목상권,1000986,양재대로101길,677
492,2020,2,A,골목상권,1000985,암사길,112
493,2020,2,A,골목상권,1000984,성안로3길,5508
494,2020,2,A,골목상권,1000983,성내로5길,1005
495,2020,2,A,골목상권,1000982,상일로5길,172
496,2020,2,A,골목상권,1000981,상암로5길,271
497,2020,2,A,골목상권,1000980,상암로51길,302
498,2020,2,A,골목상권,1000979,상암로4길,232
499,2020,2,A,골목상권,1000978,상암로14길,432
500,2020,2,A,골목상권,1000977,명일로13길,302
501,2020,2,A,골목상권,1000976,동남로85길,635
502,2020,2,A,골목상권,1000975,동남로82길,108
503,2020,2,A,골목상권,1000974,동남로65길,297
504,2020,2,A,골목상권,1000973,구천면로42길,87
505,2020,2,A,골목상권,1000972,구천면로41길,442
506,2020,2,A,골목상권,1000971,구천면로36길,32
507,2020,2,A,골목상권,1000970,고덕로61길,137
508,2020,2,A,골목상권,1000969,고덕로25길,143
509,2020,2,A,골목상권,1000968,고덕로10길,738
510,2020,2,A,골목상권,1000967,강동대로53길,1092
511,2020,2,A,골목상권,1000966,풍성로25길,84
512,2020,2,A,골목상권,1000965,오금로46길,711
513,2020,2,A,골목상권,1000964,오금로36길,1133
514,2020,2,A,골목상권,1000963,오금로11길,1427
515,2020,2,A,골목상권,1000962,양재대로72길,245
516,2020,2,A,골목상권,1000961,양재대로71길,1999
517,2020,2,A,골목상권,1000960,양재대로64길,1212
518,2020,2,A,골목상권,1000959,양재대로62길,3230
519,2020,2,A,골목상권,1000958,송파대로30길,2240
520,2020,2,A,골목상권,1000957,송이로36길,2096
521,2020,2,A,골목상권,1000956,송이로32길,1295
522,2020,2,A,골목상권,1000955,송이로23길,1850
523,2020,2,A,골목상권,1000954,삼전로13길,1420
524,2020,2,A,골목상권,1000953,백제고분로50길,1209
525,2020,2,A,골목상권,1000952,백제고분로46길,665
526,2020,2,A,골목상권,1000951,백제고분로45길,1349
527,2020,2,A,골목상권,1000950,백제고분로42길,590
528,2020,2,A,골목상권,1000949,백제고분로39길,566
529,2020,2,A,골목상권,1000948,백제고분로34길,1779
530,2020,2,A,골목상권,1000947,백제고분로33길,921
531,2020,2,A,골목상권,1000946,백제고분로32길,725
532,2020,2,A,골목상권,1000945,백제고분로31길,1708
533,2020,2,A,골목상권,1000944,백제고분로22길,1371
534,2020,2,A,골목상권,1000943,백제고분로21길,483
535,2020,2,A,골목상권,1000942,마천로51길,417
536,2020,2,A,골목상권,1000941,동남로20길,2463
537,2020,2,A,골목상권,1000940,거마로20길,503
538,2020,2,A,골목상권,1000939,학동로77길,1851
539,2020,2,A,골목상권,1000938,학동로6길,1447
540,2020,2,A,골목상권,1000937,학동로56길,2421
541,2020,2,A,골목상권,1000936,학동로38길,1862
542,2020,2,A,골목상권,1000935,테헤란로81길,1637
543,2020,2,A,골목상권,1000934,일원로9길,590
544,2020,2,A,골목상권,1000933,일원로3길,513
545,2020,2,A,골목상권,1000932,영동대로65길,1175
546,2020,2,A,골목상권,1000931,영동대로112길,9367
547,2020,2,A,골목상권,1000930,언주로81길,5810
548,2020,2,A,골목상권,1000929,압구정로2길,1937
549,2020,2,A,골목상권,1000928,선릉로18길,466
550,2020,2,A,골목상권,1000927,선릉로146길,1123
551,2020,2,A,골목상권,1000926,선릉로133길,739
552,2020,2,A,골목상권,1000925,선릉로132길,1305
553,2020,2,A,골목상권,1000924,선릉로121길,2263
554,2020,2,A,골목상권,1000923,삼성로75길,1814
555,2020,2,A,골목상권,1000922,삼성로69길,2064
556,2020,2,A,골목상권,1000921,삼성로64길,2957
557,2020,2,A,골목상권,1000920,삼성로63길,1079
558,2020,2,A,골목상권,1000919,삼성로57길,3231
559,2020,2,A,골목상권,1000918,삼성로147길,190
560,2020,2,A,골목상권,1000917,삼성로115길,839
561,2020,2,A,골목상권,1000916,봉은사로68길,1265
562,2020,2,A,골목상권,1000915,봉은사로57길,638
563,2020,2,A,골목상권,1000914,봉은사로43길,2978
564,2020,2,A,골목상권,1000913,봉은사로29길,1860
565,2020,2,A,골목상권,1000912,봉은사로109길,2837
566,2020,2,A,골목상권,1000911,도산대로89길,1284
567,2020,2,A,골목상권,1000910,도산대로81길,3094
568,2020,2,A,골목상권,1000909,도산대로50길,2685
569,2020,2,A,골목상권,1000908,도산대로38길,1043
570,2020,2,A,골목상권,1000907,도산대로30길,3153
571,2020,2,A,골목상권,1000906,도산대로23길,425
572,2020,2,A,골목상권,1000905,도산대로15길,123
573,2020,2,A,골목상권,1000904,도곡로37길,7206
574,2020,2,A,골목상권,1000903,논현로8길,1081
575,2020,2,A,골목상권,1000902,논현로63길,2139
576,2020,2,A,골목상권,1000901,논현로28길,2736
577,2020,2,A,골목상권,1000900,논현로26길,17916
578,2020,2,A,골목상권,1000899,논현로159길,109
579,2020,2,A,골목상권,1000898,논현로139길,3565
580,2020,2,A,골목상권,1000897,논현로123길,162
581,2020,2,A,골목상권,1000896,논현로115길,2866
582,2020,2,A,골목상권,1000895,논현로10길,454
583,2020,2,A,골목상권,1000894,논현로106길,1488
584,2020,2,A,골목상권,1000893,남부순환로365길,691
585,2020,2,A,골목상권,1000892,개포로82길,103
586,2020,2,A,골목상권,1000891,개포로28길,589
587,2020,2,A,골목상권,1000890,개포로20길,647
588,2020,2,A,골목상권,1000889,개포로17길,961
589,2020,2,A,골목상권,1000888,강남대로140길,1433
590,2020,2,A,골목상권,1000887,강남대로136길,5070
591,2020,2,A,골목상권,1000886,강남대로118길,218
592,2020,2,A,골목상권,1000885,서초중앙로8길,21671
593,2020,2,A,골목상권,1000884,방배중앙로21길,7153
594,2020,2,A,골목상권,1000883,효령로72길,3428
595,2020,2,A,골목상권,1000882,효령로34길,1015
596,2020,2,A,골목상권,1000881,효령로31길,2710
597,2020,2,A,골목상권,1000880,효령로23길,1492
598,2020,2,A,골목상권,1000879,청두곶길,1446
599,2020,2,A,골목상권,1000878,주흥길,164
600,2020,2,A,골목상권,1000877,주흥15길,834
601,2020,2,A,골목상권,1000876,언남길,1128
602,2020,2,A,골목상권,1000875,신반포로45길,1192
603,2020,2,A,골목상권,1000874,서초대로8길,2598
604,2020,2,A,골목상권,1000873,서초대로64길,829
605,2020,2,A,골목상권,1000872,서초대로4길,847
606,2020,2,A,골목상권,1000871,서초대로25길,2073
607,2020,2,A,골목상권,1000870,서초대로23길,2098
608,2020,2,A,골목상권,1000869,서초대로15길,467
609,2020,2,A,골목상권,1000868,사평대로57길,65
610,2020,2,A,골목상권,1000867,사평대로26길,509
611,2020,2,A,골목상권,1000866,사평대로22길,1697
612,2020,2,A,골목상권,1000865,사임당로17길,1939
613,2020,2,A,골목상권,1000864,방배로42길,861
614,2020,2,A,골목상권,1000863,방배로35길,1137
615,2020,2,A,골목상권,1000862,방배로18길,873
616,2020,2,A,골목상권,1000861,반포대로9길,538
617,2020,2,A,골목상권,1000860,바우뫼로39길,2648
618,2020,2,A,골목상권,1000859,마방로2길,3582
619,2020,2,A,골목상권,1000858,방배천로4안길,959
620,2020,2,A,골목상권,1000857,동산로19길,1276
621,2020,2,A,골목상권,1000856,동산로10길,2158
622,2020,2,A,골목상권,1000855,동광로39길,1227
623,2020,2,A,골목상권,1000854,동광로1길,2565
624,2020,2,A,골목상권,1000853,동광로12길,1237
625,2020,2,A,골목상권,1000852,논현로27길,2808
626,2020,2,A,골목상권,1000851,논현로1길,1227
627,2020,2,A,골목상권,1000850,남부순환로339길,1451
628,2020,2,A,골목상권,1000849,남부순환로325길,1477
629,2020,2,A,골목상권,1000848,남부순환로317길,2386
630,2020,2,A,골목상권,1000847,고무래로8길,5479
631,2020,2,A,골목상권,1000846,강남대로8길,1850
632,2020,2,A,골목상권,1000845,강남대로34길,1734
633,2020,2,A,골목상권,1000844,강남대로23길,2897
634,2020,2,A,골목상권,1000843,소담길,14
635,2020,2,A,골목상권,1000842,원신길,22
636,2020,2,A,골목상권,1000840,양산길,11
637,2020,2,A,골목상권,1000839,호암로24길,1218
638,2020,2,A,골목상권,1000838,호암로20길,186
639,2020,2,A,골목상권,1000837,행운길,557
640,2020,2,A,골목상권,1000836,행운1길,250
641,2020,2,A,골목상권,1000835,청림3길,167
642,2020,2,A,골목상권,1000834,청룡길,404
643,2020,2,A,골목상권,1000833,청룡8길,222
644,2020,2,A,골목상권,1000832,중앙길,99
645,2020,2,A,골목상권,1000831,조원중앙로2길,921
646,2020,2,A,골목상권,1000830,조원로18길,179
647,2020,2,A,골목상권,1000829,조원로10길,397
648,2020,2,A,골목상권,1000828,장군봉2길,201
649,2020,2,A,골목상권,1000827,장군봉1길,326
650,2020,2,A,골목상권,1000826,인헌길,115
651,2020,2,A,골목상권,1000825,은천로25길,44
652,2020,2,A,골목상권,1000824,양녕로6길,205
653,2020,2,A,골목상권,1000823,신원로3길,180
654,2020,2,A,골목상권,1000822,신사로20길,121
655,2020,2,A,골목상권,1000821,신림로65길,228
656,2020,2,A,골목상권,1000820,신림로64길,113
657,2020,2,A,골목상권,1000819,신림로48길,75
658,2020,2,A,골목상권,1000818,신림로38길,147
659,2020,2,A,골목상권,1000817,신림로28길,442
660,2020,2,A,골목상권,1000816,신림로11길,284
661,2020,2,A,골목상권,1000815,신림동길,669
662,2020,2,A,골목상권,1000814,승방길,251
663,2020,2,A,골목상권,1000813,서림7길,116
664,2020,2,A,골목상권,1000812,봉천로33길,211
665,2020,2,A,골목상권,1000811,봉천로13길,241
666,2020,2,A,골목상권,1000810,복은길,405
667,2020,2,A,골목상권,1000809,법원단지길,16
668,2020,2,A,골목상권,1000808,법원단지9길,163
669,2020,2,A,골목상권,1000807,미성5길,309
670,2020,2,A,골목상권,1000806,대학길,80
671,2020,2,A,골목상권,1000805,대학14길,61
672,2020,2,A,골목상권,1000804,당곡길,227
673,2020,2,A,골목상권,1000803,남현길,117
674,2020,2,A,골목상권,1000802,남현3길,372
675,2020,2,A,골목상권,1000801,남현2길,568
676,2020,2,A,골목상권,1000800,남부순환로248길,404
677,2020,2,A,골목상권,1000799,남부순환로234길,126
678,2020,2,A,골목상권,1000798,남부순환로172길,450
679,2020,2,A,골목상권,1000797,남부순환로161길,347
680,2020,2,A,골목상권,1000796,남부순환로151길,788
681,2020,2,A,골목상권,1000795,남부순환로142길,418
682,2020,2,A,골목상권,1000794,난향길,206
683,2020,2,A,골목상권,1000793,난우길,217
684,2020,2,A,골목상권,1000792,난곡로74길,2179
685,2020,2,A,골목상권,1000791,난곡로34길,47
686,2020,2,A,골목상권,1000790,난곡로26길,120
687,2020,2,A,골목상권,1000789,난곡로24길,89
688,2020,2,A,골목상권,1000788,낙성대역길,431
689,2020,2,A,골목상권,1000787,국회단지길,1430
690,2020,2,A,골목상권,1000786,구암길,228
691,2020,2,A,골목상권,1000785,관천로22길,194
692,2020,2,A,골목상권,1000784,관천로15길,236
693,2020,2,A,골목상권,1000783,관악로30길,140
694,2020,2,A,골목상권,1000782,관악로28길,122
695,2020,2,A,골목상권,1000781,관악로14길,109
696,2020,2,A,골목상권,1000780,관악로10길,1482
697,2020,2,A,골목상권,1000779,흑석로9길,110
698,2020,2,A,골목상권,1000778,흑석로13길,77
699,2020,2,A,골목상권,1000777,장승배기로27길,260
700,2020,2,A,골목상권,1000776,장승배기로19길,518
701,2020,2,A,골목상권,1000775,장승배기로10길,223
702,2020,2,A,골목상권,1000774,여의대방로46길,1238
703,2020,2,A,골목상권,1000773,여의대방로24길,16249
704,2020,2,A,골목상권,1000772,여의대방로22카길,346
705,2020,2,A,골목상권,1000771,여의대방로22나길,188
706,2020,2,A,골목상권,1000770,여의대방로22길,241
707,2020,2,A,골목상권,1000769,양녕로26길,92
708,2020,2,A,골목상권,1000768,신대방길,191
709,2020,2,A,골목상권,1000767,성대로29길,297
710,2020,2,A,골목상권,1000766,성대로1길,87
711,2020,2,A,골목상권,1000765,서달로8가길,83
712,2020,2,A,골목상권,1000764,서달로15길,42
713,2020,2,A,골목상권,1000763,서달로14길,21
714,2020,2,A,골목상권,1000762,서달로10길,51
715,2020,2,A,골목상권,1000761,상도로62길,332
716,2020,2,A,골목상권,1000760,상도로61길,187
717,2020,2,A,골목상권,1000759,상도로47길,601
718,2020,2,A,골목상권,1000758,상도로37길,128
719,2020,2,A,골목상권,1000757,상도로15길,320
720,2020,2,A,골목상권,1000756,사당로8길,131
721,2020,2,A,골목상권,1000755,사당로30길,514
722,2020,2,A,골목상권,1000754,사당로2차길,324
723,2020,2,A,골목상권,1000753,사당로29길,128
724,2020,2,A,골목상권,1000752,사당로26길,321
725,2020,2,A,골목상권,1000751,사당로23나길,36
726,2020,2,A,골목상권,1000749,사당로20길,103
727,2020,2,A,골목상권,1000748,사당로16길,116
728,2020,2,A,골목상권,1000747,사당로16가길,237
729,2020,2,A,골목상권,1000746,만양로8길,824
730,2020,2,A,골목상권,1000745,만양로14길,47
731,2020,2,A,골목상권,1000744,등용로14길,409
732,2020,2,A,골목상권,1000743,동작대로7길,182
733,2020,2,A,골목상권,1000742,동작대로35길,190
734,2020,2,A,골목상권,1000741,동작대로33길,170
735,2020,2,A,골목상권,1000740,동작대로29길,224
736,2020,2,A,골목상권,1000739,동작대로17길,806
737,2020,2,A,골목상권,1000738,대방동2길,281
738,2020,2,A,골목상권,1000737,대방동27길,465
739,2020,2,A,골목상권,1000736,노량진로6길,307
740,2020,2,A,골목상권,1000735,국사봉길,138
741,2020,2,A,골목상권,1000734,국사봉2길,55
742,2020,2,A,골목상권,1000733,국사봉1길,85
743,2020,2,A,골목상권,1000732,영신로9길,3221
744,2020,2,A,골목상권,1000731,영등포로84길,1933
745,2020,2,A,골목상권,1000730,영등포로80길,96
746,2020,2,A,골목상권,1000729,영등포로62길,118
747,2020,2,A,골목상권,1000728,영등포로35길,340
748,2020,2,A,골목상권,1000727,영등포로27길,301
749,2020,2,A,골목상권,1000726,영등포로25길,493
750,2020,2,A,골목상권,1000725,여의대방로61길,514
751,2020,2,A,골목상권,1000724,여의대방로43나길,859
752,2020,2,A,골목상권,1000723,여의대방로39길,193
753,2020,2,A,골목상권,1000722,여의대방로35길,197
754,2020,2,A,골목상권,1000721,양평로28길,847
755,2020,2,A,골목상권,1000720,양평로22라길,555
756,2020,2,A,골목상권,1000719,양평로19길,748
757,2020,2,A,골목상권,1000718,신길로60길,260
758,2020,2,A,골목상권,1000717,신길로42길,501
759,2020,2,A,골목상권,1000716,신길로42가길,210
760,2020,2,A,골목상권,1000715,신길로39길,56
761,2020,2,A,골목상권,1000714,신길로17길,676
762,2020,2,A,골목상권,1000713,선유서로28길,208
763,2020,2,A,골목상권,1000712,선유서로25길,1697
764,2020,2,A,골목상권,1000711,선유서로24길,114
765,2020,2,A,골목상권,1000710,선유로55길,416
766,2020,2,A,골목상권,1000709,디지털로74길,13
767,2020,2,A,골목상권,1000708,디지털로57길,1036
768,2020,2,A,골목상권,1000707,디지털로37길,172
769,2020,2,A,골목상권,1000706,도신로62길,227
770,2020,2,A,골목상권,1000705,도신로60길,124
771,2020,2,A,골목상권,1000704,도신로29길,108
772,2020,2,A,골목상권,1000703,도신로15길,437
773,2020,2,A,골목상권,1000702,도림천로21길,236
774,2020,2,A,골목상권,1000701,도림로63길,53
775,2020,2,A,골목상권,1000700,도림로147길,334
776,2020,2,A,골목상권,1000699,도림로112길,30
777,2020,2,A,골목상권,1000698,대림로8길,234
778,2020,2,A,골목상권,1000697,대림로7길,49
779,2020,2,A,골목상권,1000696,대림로44길,411
780,2020,2,A,골목상권,1000695,대림로34길,201
781,2020,2,A,골목상권,1000694,대림로31길,454
782,2020,2,A,골목상권,1000693,대림로29길,964
783,2020,2,A,골목상권,1000692,대림로22길,190
784,2020,2,A,골목상권,1000691,당산로46길,698
785,2020,2,A,골목상권,1000690,당산로38길,676
786,2020,2,A,골목상권,1000689,당산로37길,2439
787,2020,2,A,골목상권,1000688,당산로31길,1481
