,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,총 상주인구 수
10297,2018,4,A,골목상권,1000073,1678
10298,2018,4,A,골목상권,1000072,2928
10299,2018,4,A,골목상권,1000071,2351
10300,2018,4,A,골목상권,1000070,636
10301,2018,4,A,골목상권,1000069,1812
10302,2018,4,A,골목상권,1000068,1019
10303,2018,4,A,골목상권,1000067,2331
10304,2018,4,A,골목상권,1000066,1491
10305,2018,4,A,골목상권,1000065,1866
10306,2018,4,A,골목상권,1000064,2302
10307,2018,4,A,골목상권,1000063,1235
10308,2018,4,A,골목상권,1000062,2666
10309,2018,4,A,골목상권,1000061,2708
10310,2018,4,A,골목상권,1000060,2227
10311,2018,4,A,골목상권,1000059,2522
10312,2018,4,A,골목상권,1000058,4152
10313,2018,4,A,골목상권,1000057,4401
10314,2018,4,A,골목상권,1000056,3185
10315,2018,4,A,골목상권,1000055,1423
10316,2018,4,A,골목상권,1000054,850
10317,2018,4,A,골목상권,1000053,771
10318,2018,4,A,골목상권,1000052,534
10319,2018,4,A,골목상권,1000051,955
10320,2018,4,A,골목상권,1000050,418
10321,2018,4,A,골목상권,1000049,3440
10322,2018,4,A,골목상권,1000048,1491
10323,2018,4,A,골목상권,1000047,1130
10324,2018,4,A,골목상권,1000046,618
10325,2018,4,A,골목상권,1000045,706
10326,2018,4,A,골목상권,1000044,935
10327,2018,4,A,골목상권,1000043,2037
10328,2018,4,A,골목상권,1000042,1792
10329,2018,4,A,골목상권,1000041,1480
10330,2018,4,A,골목상권,1000040,107
10331,2018,4,A,골목상권,1000039,531
10332,2018,4,A,골목상권,1000038,697
10333,2018,4,A,골목상권,1000037,2114
10334,2018,4,A,골목상권,1000036,1877
10335,2018,4,A,골목상권,1000035,4601
10336,2018,4,A,골목상권,1000034,2072
10337,2018,4,A,골목상권,1000033,875
10338,2018,4,A,골목상권,1000032,1436
10339,2018,4,A,골목상권,1000031,2022
10340,2018,4,A,골목상권,1000030,3551
10341,2018,4,A,골목상권,1000029,1076
10342,2018,4,A,골목상권,1000028,3351
10343,2018,4,A,골목상권,1000027,722
10344,2018,4,A,골목상권,1000026,1787
10345,2018,4,A,골목상권,1000025,925
10346,2018,4,A,골목상권,1000024,2347
10347,2018,4,A,골목상권,1000023,1293
10348,2018,4,A,골목상권,1000022,802
10349,2018,4,A,골목상권,1000021,924
10350,2018,4,A,골목상권,1000020,2307
10351,2018,4,A,골목상권,1000019,3627
10352,2018,4,A,골목상권,1000018,461
10353,2018,4,A,골목상권,1000017,45
10354,2018,4,A,골목상권,1000016,699
10355,2018,4,A,골목상권,1000015,1644
10356,2018,4,A,골목상권,1000014,469
10357,2018,4,A,골목상권,1000013,249
10358,2018,4,A,골목상권,1000012,2586
10359,2018,4,A,골목상권,1000011,1770
10360,2018,4,A,골목상권,1000010,947
10361,2018,4,A,골목상권,1000009,759
10362,2018,4,A,골목상권,1000008,682
10363,2018,4,A,골목상권,1000007,451
10364,2018,4,A,골목상권,1000006,663
10365,2018,4,A,골목상권,1000005,1694
10366,2018,4,A,골목상권,1000004,1453
10367,2018,4,A,골목상권,1000003,1214
10368,2018,4,A,골목상권,1000002,841
10369,2018,4,A,골목상권,1000001,1806
10370,2018,3,U,관광특구,1001496,24
10371,2018,3,U,관광특구,1001495,7011
10372,2018,3,U,관광특구,1001494,1918
10373,2018,3,U,관광특구,1001493,2010
10374,2018,3,U,관광특구,1001492,1135
10375,2018,3,U,관광특구,1001491,5430
10376,2018,3,R,전통시장,1001490,3200
10377,2018,3,R,전통시장,1001489,599
10378,2018,3,R,전통시장,1001488,946
10379,2018,3,R,전통시장,1001487,142
10380,2018,3,R,전통시장,1001486,183
10381,2018,3,R,전통시장,1001485,365
10382,2018,3,R,전통시장,1001484,790
10383,2018,3,R,전통시장,1001483,902
10384,2018,3,R,전통시장,1001482,323
10385,2018,3,R,전통시장,1001481,2008
10386,2018,3,R,전통시장,1001480,2410
10387,2018,3,R,전통시장,1001479,845
10388,2018,3,R,전통시장,1001478,5273
10389,2018,3,R,전통시장,1001477,966
10390,2018,3,R,전통시장,1001476,2332
10391,2018,3,R,전통시장,1001475,4
10392,2018,3,R,전통시장,1001474,229
10393,2018,3,R,전통시장,1001473,161
10394,2018,3,R,전통시장,1001472,86
10395,2018,3,R,전통시장,1001471,1192
10396,2018,3,R,전통시장,1001470,285
10397,2018,3,R,전통시장,1001469,100
10398,2018,3,R,전통시장,1001468,198
10399,2018,3,R,전통시장,1001467,60
10400,2018,3,R,전통시장,1001466,657
10401,2018,3,R,전통시장,1001465,54
10402,2018,3,R,전통시장,1001464,173
10403,2018,3,R,전통시장,1001463,57
10404,2018,3,R,전통시장,1001462,585
10405,2018,3,R,전통시장,1001461,3
10406,2018,3,R,전통시장,1001460,2258
10407,2018,3,R,전통시장,1001459,421
10408,2018,3,R,전통시장,1001458,1476
10409,2018,3,R,전통시장,1001457,450
10410,2018,3,R,전통시장,1001456,14
10411,2018,3,R,전통시장,1001455,99
10412,2018,3,R,전통시장,1001454,406
10413,2018,3,R,전통시장,1001453,650
10414,2018,3,R,전통시장,1001452,629
10415,2018,3,R,전통시장,1001451,8
10416,2018,3,R,전통시장,1001450,550
10417,2018,3,R,전통시장,1001449,586
10418,2018,3,R,전통시장,1001448,1055
10419,2018,3,R,전통시장,1001447,1917
10420,2018,3,R,전통시장,1001446,164
10421,2018,3,R,전통시장,1001445,57
10422,2018,3,R,전통시장,1001444,1614
10423,2018,3,R,전통시장,1001443,120
10424,2018,3,R,전통시장,1001442,16
10425,2018,3,R,전통시장,1001441,430
10426,2018,3,R,전통시장,1001440,152
10427,2018,3,R,전통시장,1001439,418
10428,2018,3,R,전통시장,1001438,330
10429,2018,3,R,전통시장,1001437,124
10430,2018,3,R,전통시장,1001436,105
10431,2018,3,R,전통시장,1001435,120
10432,2018,3,R,전통시장,1001433,733
10433,2018,3,R,전통시장,1001432,77
10434,2018,3,R,전통시장,1001431,299
10435,2018,3,R,전통시장,1001430,2304
10436,2018,3,R,전통시장,1001429,421
10437,2018,3,R,전통시장,1001428,296
10438,2018,3,R,전통시장,1001427,2580
10439,2018,3,R,전통시장,1001426,8
10440,2018,3,R,전통시장,1001425,41
10441,2018,3,R,전통시장,1001424,1697
10442,2018,3,R,전통시장,1001423,91
10443,2018,3,R,전통시장,1001422,161
10444,2018,3,R,전통시장,1001421,371
10445,2018,3,R,전통시장,1001420,626
10446,2018,3,R,전통시장,1001419,268
10447,2018,3,R,전통시장,1001418,656
10448,2018,3,R,전통시장,1001417,131
10449,2018,3,R,전통시장,1001416,164
10450,2018,3,R,전통시장,1001415,592
10451,2018,3,R,전통시장,1001414,526
10452,2018,3,R,전통시장,1001413,1187
10453,2018,3,R,전통시장,1001412,350
10454,2018,3,R,전통시장,1001411,1913
10455,2018,3,R,전통시장,1001409,1024
10456,2018,3,R,전통시장,1001408,73
10457,2018,3,R,전통시장,1001407,3
10458,2018,3,R,전통시장,1001406,265
10459,2018,3,R,전통시장,1001405,477
10460,2018,3,R,전통시장,1001404,168
10461,2018,3,R,전통시장,1001403,122
10462,2018,3,R,전통시장,1001402,176
10463,2018,3,R,전통시장,1001401,62
10464,2018,3,R,전통시장,1001400,336
10465,2018,3,R,전통시장,1001399,358
10466,2018,3,R,전통시장,1001398,1695
10467,2018,3,R,전통시장,1001397,1202
10468,2018,3,R,전통시장,1001396,1160
10469,2018,3,R,전통시장,1001395,1170
10470,2018,3,R,전통시장,1001394,1173
10471,2018,3,R,전통시장,1001392,39
10472,2018,3,R,전통시장,1001391,808
10473,2018,3,R,전통시장,1001390,2038
10474,2018,3,R,전통시장,1001389,90
10475,2018,3,R,전통시장,1001388,245
10476,2018,3,R,전통시장,1001387,27
10477,2018,3,R,전통시장,1001386,68
10478,2018,3,R,전통시장,1001385,409
10479,2018,3,R,전통시장,1001384,12
10480,2018,3,R,전통시장,1001383,12
10481,2018,3,R,전통시장,1001382,156
10482,2018,3,R,전통시장,1001381,407
10483,2018,3,R,전통시장,1001380,512
10484,2018,3,R,전통시장,1001379,314
10485,2018,3,R,전통시장,1001378,129
10486,2018,3,R,전통시장,1001377,354
10487,2018,3,R,전통시장,1001376,118
10488,2018,3,R,전통시장,1001375,159
10489,2018,3,R,전통시장,1001374,635
10490,2018,3,R,전통시장,1001373,219
10491,2018,3,R,전통시장,1001372,16
10492,2018,3,R,전통시장,1001371,489
10493,2018,3,R,전통시장,1001370,11
10494,2018,3,R,전통시장,1001369,153
10495,2018,3,R,전통시장,1001368,258
10496,2018,3,R,전통시장,1001367,1866
10497,2018,3,R,전통시장,1001365,1566
10498,2018,3,R,전통시장,1001364,1005
10499,2018,3,R,전통시장,1001363,726
10500,2018,3,R,전통시장,1001362,375
10501,2018,3,R,전통시장,1001361,174
10502,2018,3,R,전통시장,1001360,1245
10503,2018,3,R,전통시장,1001359,2324
10504,2018,3,R,전통시장,1001358,65
10505,2018,3,R,전통시장,1001357,1477
10506,2018,3,R,전통시장,1001356,49
10507,2018,3,R,전통시장,1001355,727
10508,2018,3,R,전통시장,1001354,1685
10509,2018,3,R,전통시장,1001353,633
10510,2018,3,R,전통시장,1001352,1167
10511,2018,3,R,전통시장,1001351,146
10512,2018,3,R,전통시장,1001350,235
10513,2018,3,R,전통시장,1001349,1528
10514,2018,3,R,전통시장,1001348,29
10515,2018,3,R,전통시장,1001347,1865
10516,2018,3,R,전통시장,1001346,166
10517,2018,3,R,전통시장,1001345,83
10518,2018,3,R,전통시장,1001344,32
10519,2018,3,R,전통시장,1001343,1425
10520,2018,3,R,전통시장,1001342,236
10521,2018,3,R,전통시장,1001341,15
10522,2018,3,R,전통시장,1001340,1390
10523,2018,3,R,전통시장,1001339,1066
10524,2018,3,R,전통시장,1001338,220
10525,2018,3,R,전통시장,1001337,108
10526,2018,3,R,전통시장,1001336,2134
10527,2018,3,R,전통시장,1001335,1422
10528,2018,3,R,전통시장,1001334,958
10529,2018,3,R,전통시장,1001333,1895
10530,2018,3,R,전통시장,1001332,1918
10531,2018,3,R,전통시장,1001331,1310
10532,2018,3,R,전통시장,1001330,2112
10533,2018,3,R,전통시장,1001329,1578
10534,2018,3,R,전통시장,1001328,70
10535,2018,3,R,전통시장,1001327,230
10536,2018,3,R,전통시장,1001326,1205
10537,2018,3,R,전통시장,1001325,62
10538,2018,3,R,전통시장,1001324,240
10539,2018,3,R,전통시장,1001323,437
10540,2018,3,R,전통시장,1001321,330
10541,2018,3,R,전통시장,1001320,84
10542,2018,3,R,전통시장,1001319,97
10543,2018,3,R,전통시장,1001318,173
10544,2018,3,R,전통시장,1001317,180
10545,2018,3,R,전통시장,1001316,2166
10546,2018,3,R,전통시장,1001315,3
10547,2018,3,R,전통시장,1001314,9
10548,2018,3,R,전통시장,1001313,483
10549,2018,3,R,전통시장,1001312,21
10550,2018,3,R,전통시장,1001311,1
10551,2018,3,R,전통시장,1001310,160
10552,2018,3,R,전통시장,1001309,79
10553,2018,3,R,전통시장,1001308,975
10554,2018,3,R,전통시장,1001307,363
10555,2018,3,R,전통시장,1001306,216
10556,2018,3,R,전통시장,1001305,64
10557,2018,3,R,전통시장,1001304,2017
10558,2018,3,R,전통시장,1001303,92
10559,2018,3,R,전통시장,1001302,473
10560,2018,3,R,전통시장,1001301,818
10561,2018,3,R,전통시장,1001300,951
10562,2018,3,R,전통시장,1001299,12
10563,2018,3,R,전통시장,1001298,2014
10564,2018,3,R,전통시장,1001297,580
10565,2018,3,R,전통시장,1001296,253
10566,2018,3,R,전통시장,1001295,1531
10567,2018,3,R,전통시장,1001294,332
10568,2018,3,R,전통시장,1001293,5
10569,2018,3,R,전통시장,1001292,43
10570,2018,3,R,전통시장,1001291,63
10571,2018,3,R,전통시장,1001290,102
10572,2018,3,R,전통시장,1001289,408
10573,2018,3,R,전통시장,1001288,35
10574,2018,3,R,전통시장,1001287,105
10575,2018,3,R,전통시장,1001286,286
10576,2018,3,R,전통시장,1001285,79
10577,2018,3,R,전통시장,1001284,1017
10578,2018,3,R,전통시장,1001283,815
10579,2018,3,R,전통시장,1001282,950
10580,2018,3,R,전통시장,1001281,1
10581,2018,3,R,전통시장,1001279,51
10582,2018,3,R,전통시장,1001277,285
10583,2018,3,R,전통시장,1001276,4
10584,2018,3,R,전통시장,1001275,145
10585,2018,3,R,전통시장,1001274,287
10586,2018,3,R,전통시장,1001273,86
10587,2018,3,R,전통시장,1001272,14
10588,2018,3,R,전통시장,1001271,789
10589,2018,3,R,전통시장,1001270,385
10590,2018,3,R,전통시장,1001269,65
10591,2018,3,R,전통시장,1001268,176
10592,2018,3,R,전통시장,1001267,110
10593,2018,3,R,전통시장,1001266,2
10594,2018,3,R,전통시장,1001265,60
10595,2018,3,R,전통시장,1001264,711
10596,2018,3,D,발달상권,1001263,242
10597,2018,3,D,발달상권,1001262,17
10598,2018,3,D,발달상권,1001261,699
10599,2018,3,D,발달상권,1001260,578
10600,2018,3,D,발달상권,1001259,721
10601,2018,3,D,발달상권,1001258,181
10602,2018,3,D,발달상권,1001257,2100
10603,2018,3,D,발달상권,1001256,781
10604,2018,3,D,발달상권,1001255,101
10605,2018,3,D,발달상권,1001254,1079
10606,2018,3,D,발달상권,1001253,221
10607,2018,3,D,발달상권,1001252,466
10608,2018,3,D,발달상권,1001251,380
10609,2018,3,D,발달상권,1001250,768
10610,2018,3,D,발달상권,1001249,657
10611,2018,3,D,발달상권,1001248,557
10612,2018,3,D,발달상권,1001247,96
10613,2018,3,D,발달상권,1001246,935
10614,2018,3,D,발달상권,1001245,1078
10615,2018,3,D,발달상권,1001244,368
10616,2018,3,D,발달상권,1001243,365
10617,2018,3,D,발달상권,1001242,647
10618,2018,3,D,발달상권,1001241,804
10619,2018,3,D,발달상권,1001240,479
10620,2018,3,D,발달상권,1001239,1444
10621,2018,3,D,발달상권,1001238,2842
10622,2018,3,D,발달상권,1001237,307
10623,2018,3,D,발달상권,1001236,275
10624,2018,3,D,발달상권,1001235,109
10625,2018,3,D,발달상권,1001234,615
10626,2018,3,D,발달상권,1001233,155
10627,2018,3,D,발달상권,1001232,2308
10628,2018,3,D,발달상권,1001231,379
10629,2018,3,D,발달상권,1001230,802
10630,2018,3,D,발달상권,1001229,282
10631,2018,3,D,발달상권,1001228,710
10632,2018,3,D,발달상권,1001227,525
10633,2018,3,D,발달상권,1001226,2058
10634,2018,3,D,발달상권,1001225,425
10635,2018,3,D,발달상권,1001224,286
10636,2018,3,D,발달상권,1001223,2557
10637,2018,3,D,발달상권,1001222,867
10638,2018,3,D,발달상권,1001221,4436
10639,2018,3,D,발달상권,1001220,577
10640,2018,3,D,발달상권,1001219,128
10641,2018,3,D,발달상권,1001218,32
10642,2018,3,D,발달상권,1001217,24
10643,2018,3,D,발달상권,1001216,175
10644,2018,3,D,발달상권,1001215,13
10645,2018,3,D,발달상권,1001214,3
10646,2018,3,D,발달상권,1001213,153
10647,2018,3,D,발달상권,1001212,1427
10648,2018,3,D,발달상권,1001211,28
10649,2018,3,D,발달상권,1001210,1012
10650,2018,3,D,발달상권,1001209,80
10651,2018,3,D,발달상권,1001208,506
10652,2018,3,D,발달상권,1001207,298
10653,2018,3,D,발달상권,1001206,869
10654,2018,3,D,발달상권,1001205,430
10655,2018,3,D,발달상권,1001204,228
10656,2018,3,D,발달상권,1001203,144
10657,2018,3,D,발달상권,1001202,1
10658,2018,3,D,발달상권,1001201,883
10659,2018,3,D,발달상권,1001200,244
10660,2018,3,D,발달상권,1001199,1446
10661,2018,3,D,발달상권,1001198,2163
10662,2018,3,D,발달상권,1001197,1404
10663,2018,3,D,발달상권,1001196,352
10664,2018,3,D,발달상권,1001195,532
10665,2018,3,D,발달상권,1001194,102
10666,2018,3,D,발달상권,1001193,197
10667,2018,3,D,발달상권,1001192,762
10668,2018,3,D,발달상권,1001190,1204
10669,2018,3,D,발달상권,1001189,1247
10670,2018,3,D,발달상권,1001188,301
10671,2018,3,D,발달상권,1001187,957
10672,2018,3,D,발달상권,1001186,1603
10673,2018,3,D,발달상권,1001185,2694
10674,2018,3,D,발달상권,1001184,190
10675,2018,3,D,발달상권,1001183,511
10676,2018,3,D,발달상권,1001182,4789
10677,2018,3,D,발달상권,1001181,1757
10678,2018,3,D,발달상권,1001180,1142
10679,2018,3,D,발달상권,1001179,2973
10680,2018,3,D,발달상권,1001178,668
10681,2018,3,D,발달상권,1001177,53
10682,2018,3,D,발달상권,1001176,10
10683,2018,3,D,발달상권,1001175,2716
10684,2018,3,D,발달상권,1001174,1237
10685,2018,3,D,발달상권,1001173,2013
10686,2018,3,D,발달상권,1001172,563
10687,2018,3,D,발달상권,1001171,27
10688,2018,3,D,발달상권,1001170,48
10689,2018,3,D,발달상권,1001169,474
10690,2018,3,D,발달상권,1001168,242
10691,2018,3,D,발달상권,1001167,604
10692,2018,3,D,발달상권,1001166,3470
10693,2018,3,D,발달상권,1001165,1999
10694,2018,3,D,발달상권,1001164,882
10695,2018,3,D,발달상권,1001163,4596
10696,2018,3,D,발달상권,1001162,1047
10697,2018,3,D,발달상권,1001161,544
10698,2018,3,D,발달상권,1001160,1891
10699,2018,3,D,발달상권,1001159,292
10700,2018,3,D,발달상권,1001158,696
10701,2018,3,D,발달상권,1001157,384
10702,2018,3,D,발달상권,1001156,3074
10703,2018,3,D,발달상권,1001155,610
10704,2018,3,D,발달상권,1001154,332
10705,2018,3,D,발달상권,1001153,1050
10706,2018,3,D,발달상권,1001152,193
10707,2018,3,D,발달상권,1001151,253
10708,2018,3,D,발달상권,1001150,893
10709,2018,3,D,발달상권,1001149,166
10710,2018,3,D,발달상권,1001148,62
10711,2018,3,D,발달상권,1001147,177
10712,2018,3,D,발달상권,1001146,113
10713,2018,3,D,발달상권,1001145,1460
10714,2018,3,D,발달상권,1001144,696
10715,2018,3,D,발달상권,1001143,390
10716,2018,3,D,발달상권,1001142,103
10717,2018,3,D,발달상권,1001141,1306
10718,2018,3,D,발달상권,1001140,1878
10719,2018,3,D,발달상권,1001139,1278
10720,2018,3,D,발달상권,1001138,579
10721,2018,3,D,발달상권,1001137,791
10722,2018,3,D,발달상권,1001136,871
10723,2018,3,D,발달상권,1001135,3844
10724,2018,3,D,발달상권,1001134,17
10725,2018,3,D,발달상권,1001133,888
10726,2018,3,D,발달상권,1001132,503
10727,2018,3,D,발달상권,1001131,1050
10728,2018,3,D,발달상권,1001130,198
10729,2018,3,D,발달상권,1001129,357
10730,2018,3,D,발달상권,1001128,254
10731,2018,3,D,발달상권,1001127,1376
10732,2018,3,D,발달상권,1001126,288
10733,2018,3,D,발달상권,1001125,456
10734,2018,3,D,발달상권,1001124,1435
10735,2018,3,D,발달상권,1001123,428
10736,2018,3,D,발달상권,1001122,1412
10737,2018,3,D,발달상권,1001121,486
10738,2018,3,D,발달상권,1001120,272
10739,2018,3,D,발달상권,1001119,751
10740,2018,3,D,발달상권,1001118,1493
10741,2018,3,D,발달상권,1001117,1000
10742,2018,3,D,발달상권,1001116,325
10743,2018,3,D,발달상권,1001115,742
10744,2018,3,D,발달상권,1001114,779
10745,2018,3,D,발달상권,1001113,9
10746,2018,3,D,발달상권,1001112,120
10747,2018,3,D,발달상권,1001111,620
10748,2018,3,D,발달상권,1001110,1765
10749,2018,3,D,발달상권,1001109,1895
10750,2018,3,D,발달상권,1001108,494
10751,2018,3,D,발달상권,1001107,1418
10752,2018,3,D,발달상권,1001106,93
10753,2018,3,D,발달상권,1001105,1025
10754,2018,3,D,발달상권,1001104,60
10755,2018,3,D,발달상권,1001103,24
10756,2018,3,D,발달상권,1001102,894
10757,2018,3,D,발달상권,1001101,3065
10758,2018,3,D,발달상권,1001100,66
10759,2018,3,D,발달상권,1001099,686
10760,2018,3,D,발달상권,1001098,2033
10761,2018,3,D,발달상권,1001096,2775
10762,2018,3,D,발달상권,1001095,3907
10763,2018,3,D,발달상권,1001094,647
10764,2018,3,D,발달상권,1001093,2787
10765,2018,3,D,발달상권,1001092,1946
10766,2018,3,D,발달상권,1001091,9
10767,2018,3,D,발달상권,1001090,616
10768,2018,3,D,발달상권,1001089,90
10769,2018,3,D,발달상권,1001088,1418
10770,2018,3,D,발달상권,1001087,2154
10771,2018,3,D,발달상권,1001085,3061
10772,2018,3,D,발달상권,1001084,680
10773,2018,3,D,발달상권,1001083,605
10774,2018,3,D,발달상권,1001082,4200
10775,2018,3,D,발달상권,1001081,1045
10776,2018,3,D,발달상권,1001080,192
10777,2018,3,D,발달상권,1001079,3
